Stock,LIMIT_UP_PRICE,LIMIT_UP_TIME,BREAK_LIMIT_UP_TIME,Date,Ticker
002842.SZ,8.91,2021-02-09 09:31:58.900,2021-02-09 09:32:01.420,20210209,128072.SZ
002846.SZ,14.69,2021-02-09 09:25:00.000,2021-02-09 10:20:40.490,20210209,128079.SZ
002002.SZ,3.17,2021-02-10 09:50:31.140,2021-02-10 10:11:14.410,20210210,128085.SZ
002241.SZ,34.16,2021-02-10 11:06:05.450,2021-02-10 13:04:59.370,20210210,128112.SZ
002455.SZ,5.84,2021-02-10 09:55:38.620,2021-02-10 09:58:34.050,20210210,128093.SZ
002860.SZ,17.36,2021-02-10 13:00:00.000,2021-02-10 13:08:03.970,20210210,128094.SZ
000060.SZ,4.76,2021-02-18 09:43:38.870,2021-02-18 09:44:43.060,20210218,127020.SZ
000703.SZ,18.23,2021-02-18 09:30:13.040,2021-02-18 09:34:21.060,20210218,127022.SZ
000932.SZ,5.26,2021-02-18 13:23:51.250,2021-02-18 13:51:17.050,20210218,127023.SZ
002067.SZ,3.95,2021-02-18 14:45:03.350,2021-02-18 14:46:08.720,20210218,128130.SZ
002370.SZ,3.56,2021-02-18 09:51:49.890,2021-02-18 09:52:07.290,20210218,128062.SZ
002756.SZ,48.18,2021-02-18 14:43:36.250,2021-02-18 14:49:08.660,20210218,128110.SZ
002846.SZ,16.65,2021-02-18 11:10:04.670,2021-02-18 11:10:40.630,20210218,128079.SZ
000789.SZ,13.7,2021-02-19 13:00:56.030,2021-02-19 13:02:12.940,20210219,127017.SZ
000876.SZ,25.67,2021-02-19 11:27:47.870,2021-02-19 15:00:00.000,20210219,127015.SZ
002100.SZ,12.61,2021-02-19 11:28:55.180,2021-02-19 15:00:00.000,20210219,128030.SZ
002157.SZ,17.92,2021-02-19 13:00:00.640,2021-02-19 13:03:11.320,20210219,128114.SZ
002503.SZ,1.8,2021-02-19 13:31:49.100,2021-02-19 15:00:00.000,20210219,128100.SZ
002946.SZ,20.19,2021-02-19 13:12:51.870,2021-02-19 13:16:10.020,20210219,128142.SZ
000060.SZ,5.42,2021-02-22 10:19:22.760,2021-02-22 10:55:50.520,20210222,127020.SZ
000703.SZ,19.53,2021-02-22 10:03:00.380,2021-02-22 10:12:03.290,20210222,127022.SZ
000932.SZ,5.97,2021-02-22 13:04:11.120,2021-02-22 13:09:30.460,20210222,127023.SZ
002002.SZ,3.86,2021-02-22 11:20:40.430,2021-02-22 11:21:45.530,20210222,128085.SZ
002078.SZ,21.65,2021-02-22 10:09:31.970,2021-02-22 10:10:42.720,20210222,128029.SZ
002408.SZ,9.85,2021-02-22 13:08:14.400,2021-02-22 13:15:40.700,20210222,128128.SZ
002738.SZ,31.9,2021-02-22 11:15:08.320,2021-02-22 11:15:25.940,20210222,128111.SZ
002756.SZ,49.22,2021-02-22 10:09:01.790,2021-02-22 10:11:28.030,20210222,128110.SZ
002775.SZ,4.77,2021-02-22 13:50:02.670,2021-02-22 13:51:18.170,20210222,128127.SZ
002842.SZ,10.89,2021-02-22 10:49:42.750,2021-02-22 10:58:01.820,20210222,128072.SZ
300636.SZ,25.93,2021-02-22 14:31:53.880,2021-02-22 15:00:00.000,20210222,123073.SZ
002811.SZ,8.42,2021-02-23 10:48:53.090,2021-02-23 10:52:12.950,20210223,128066.SZ
002811.SZ,9.26,2021-02-24 09:31:13.870,2021-02-24 09:32:17.750,20210224,128066.SZ
002002.SZ,3.93,2021-02-26 10:55:44.200,2021-02-26 15:00:00.000,20210226,128085.SZ
002557.SZ,59.84,2021-02-26 10:33:46.890,2021-02-26 10:37:00.420,20210226,128135.SZ
002034.SZ,18.94,2021-03-01 09:33:03.190,2021-03-01 09:33:26.440,20210301,128141.SZ
002370.SZ,3.95,2021-03-01 09:50:56.140,2021-03-01 13:46:37.110,20210301,128062.SZ
002408.SZ,9.69,2021-03-01 10:01:27.350,2021-03-01 10:05:05.040,20210301,128128.SZ
002658.SZ,6.13,2021-03-01 11:08:42.250,2021-03-01 11:19:59.990,20210301,128033.SZ
002707.SZ,6.57,2021-03-01 13:00:28.530,2021-03-01 13:01:30.360,20210301,128022.SZ
300619.SZ,22.01,2021-03-01 13:12:30.650,2021-03-01 13:49:27.410,20210301,123042.SZ
002658.SZ,6.55,2021-03-02 09:36:54.140,2021-03-02 11:29:26.730,20210302,128033.SZ
000932.SZ,6.73,2021-03-03 09:51:20.530,2021-03-03 09:54:11.940,20210303,127023.SZ
002061.SZ,6.08,2021-03-03 11:07:28.360,2021-03-03 11:07:52.990,20210303,128107.SZ
002658.SZ,7.2,2021-03-03 13:42:40.440,2021-03-03 15:00:00.000,20210303,128033.SZ
002949.SZ,24.59,2021-03-03 14:07:26.780,2021-03-03 14:07:38.720,20210303,128125.SZ
000932.SZ,7.4,2021-03-04 10:05:36.770,2021-03-04 10:05:55.890,20210304,127023.SZ
002658.SZ,7.93,2021-03-04 09:31:55.650,2021-03-04 15:00:00.000,20210304,128033.SZ
002753.SZ,9.2,2021-03-04 09:30:22.170,2021-03-04 09:33:02.760,20210304,128014.SZ
002455.SZ,6.53,2021-03-05 09:35:07.160,2021-03-05 09:35:29.410,20210305,128093.SZ
002658.SZ,8.72,2021-03-05 09:34:08.040,2021-03-05 09:34:18.600,20210305,128033.SZ
002863.SZ,5.82,2021-03-05 10:18:45.290,2021-03-05 10:44:47.100,20210305,128056.SZ
000688.SZ,10.56,2021-03-08 09:34:54.250,2021-03-08 15:00:00.000,20210308,127019.SZ
002863.SZ,6.4,2021-03-08 10:12:02.210,2021-03-08 10:12:49.760,20210308,128056.SZ
000932.SZ,7.05,2021-03-09 13:14:46.490,2021-03-09 13:15:18.430,20210309,127023.SZ
002707.SZ,6.95,2021-03-09 13:37:59.510,2021-03-09 13:39:18.640,20210309,128022.SZ
000932.SZ,7.44,2021-03-10 09:50:22.400,2021-03-10 09:51:07.650,20210310,127023.SZ
002863.SZ,6.26,2021-03-10 10:50:17.170,2021-03-10 11:29:58.420,20210310,128056.SZ
000932.SZ,7.82,2021-03-11 13:41:47.440,2021-03-11 15:00:00.000,20210311,127023.SZ
002174.SZ,11.31,2021-03-11 10:06:05.540,2021-03-11 10:08:46.530,20210311,128074.SZ
002408.SZ,10.28,2021-03-11 11:01:36.010,2021-03-11 11:17:51.800,20210311,128128.SZ
002941.SZ,11.32,2021-03-11 13:10:18.000,2021-03-11 15:00:00.000,20210311,128132.SZ
002034.SZ,19.18,2021-03-12 13:25:59.620,2021-03-12 13:27:38.700,20210312,128141.SZ
002284.SZ,5.68,2021-03-12 14:49:44.470,2021-03-12 14:50:00.140,20210312,128023.SZ
002658.SZ,7.9,2021-03-12 13:12:47.510,2021-03-12 13:14:33.030,20210312,128033.SZ
000411.SZ,14.0,2021-03-15 10:24:56.480,2021-03-15 10:26:37.800,20210315,127028.SZ
000688.SZ,10.47,2021-03-15 09:37:43.510,2021-03-15 11:11:38.090,20210315,127019.SZ
002258.SZ,25.8,2021-03-15 10:14:15.800,2021-03-15 11:29:44.770,20210315,128046.SZ
002615.SZ,4.52,2021-03-16 13:03:31.750,2021-03-16 15:00:00.000,20210316,128073.SZ
002658.SZ,8.0,2021-03-16 14:55:07.380,2021-03-16 15:00:00.000,20210316,128033.SZ
002615.SZ,4.97,2021-03-17 09:30:53.340,2021-03-17 09:31:10.190,20210317,128073.SZ
002846.SZ,17.46,2021-03-17 11:26:15.380,2021-03-17 14:21:21.030,20210317,128079.SZ
000761.SZ,3.53,2021-03-22 09:32:02.900,2021-03-22 09:32:50.540,20210322,127018.SZ
002614.SZ,15.83,2021-03-22 13:35:06.860,2021-03-22 15:00:00.000,20210322,128097.SZ
002859.SZ,31.37,2021-03-22 13:18:39.620,2021-03-22 13:23:20.250,20210322,128137.SZ
002174.SZ,11.64,2021-03-23 11:28:26.170,2021-03-23 15:00:00.000,20210323,128074.SZ
002658.SZ,8.55,2021-03-23 13:27:33.720,2021-03-23 13:59:50.280,20210323,128033.SZ
300655.SZ,36.13,2021-03-23 09:41:36.070,2021-03-23 11:29:52.970,20210323,123031.SZ
002174.SZ,12.8,2021-03-24 10:51:43.440,2021-03-24 10:52:02.660,20210324,128074.SZ
002503.SZ,1.95,2021-03-25 09:30:00.000,2021-03-25 09:50:33.950,20210325,128100.SZ
002658.SZ,9.34,2021-03-25 11:25:47.110,2021-03-25 11:29:59.900,20210325,128033.SZ
002503.SZ,2.14,2021-03-26 09:34:31.400,2021-03-26 09:37:20.170,20210326,128100.SZ
002658.SZ,10.27,2021-03-26 09:25:00.000,2021-03-26 11:29:29.150,20210326,128033.SZ
002846.SZ,16.16,2021-03-26 13:07:49.220,2021-03-26 13:08:15.220,20210326,128079.SZ
002907.SZ,12.28,2021-03-26 09:40:52.040,2021-03-26 11:21:05.880,20210326,128069.SZ
002941.SZ,12.17,2021-03-26 13:27:14.690,2021-03-26 15:00:00.000,20210326,128132.SZ
000065.SZ,7.82,2021-03-29 09:30:27.890,2021-03-29 10:35:58.540,20210329,127014.SZ
002370.SZ,3.99,2021-03-29 09:38:29.530,2021-03-29 15:00:00.000,20210329,128062.SZ
002658.SZ,11.3,2021-03-29 09:25:00.000,2021-03-29 11:29:58.390,20210329,128033.SZ
002846.SZ,17.78,2021-03-29 10:27:50.910,2021-03-29 15:00:00.000,20210329,128079.SZ
002907.SZ,13.51,2021-03-29 10:50:59.760,2021-03-29 13:21:22.590,20210329,128069.SZ
002941.SZ,13.39,2021-03-29 14:37:54.340,2021-03-29 15:00:00.000,20210329,128132.SZ
000065.SZ,8.6,2021-03-30 09:25:00.000,2021-03-30 15:00:00.000,20210330,127014.SZ
002370.SZ,4.39,2021-03-30 09:36:39.500,2021-03-30 13:32:53.570,20210330,128062.SZ
002658.SZ,12.43,2021-03-30 09:46:50.910,2021-03-30 09:57:44.750,20210330,128033.SZ
002873.SZ,17.45,2021-03-30 09:38:27.060,2021-03-30 10:29:58.920,20210330,128091.SZ
002907.SZ,14.86,2021-03-30 10:06:51.060,2021-03-30 10:07:57.700,20210330,128069.SZ
002941.SZ,14.73,2021-03-30 09:25:00.000,2021-03-30 11:29:48.180,20210330,128132.SZ
000065.SZ,9.46,2021-03-31 09:25:00.000,2021-03-31 09:30:50.480,20210331,127014.SZ
002370.SZ,4.83,2021-03-31 09:31:21.230,2021-03-31 09:31:40.740,20210331,128062.SZ
002542.SZ,2.97,2021-03-31 10:24:53.520,2021-03-31 11:29:59.790,20210331,128037.SZ
002658.SZ,13.67,2021-03-31 10:22:37.500,2021-03-31 10:22:58.190,20210331,128033.SZ
002846.SZ,11.88,2021-03-31 11:29:48.240,2021-03-31 15:00:00.000,20210331,128079.SZ
002941.SZ,16.2,2021-03-31 09:25:00.000,2021-03-31 09:41:50.540,20210331,128132.SZ
000065.SZ,10.41,2021-04-01 10:36:55.060,2021-04-01 11:29:42.280,20210401,127014.SZ
000761.SZ,3.52,2021-04-01 14:17:16.730,2021-04-01 15:00:00.000,20210401,127018.SZ
000932.SZ,7.7,2021-04-01 13:57:46.540,2021-04-01 13:58:26.260,20210401,127023.SZ
002542.SZ,3.27,2021-04-01 09:25:00.000,2021-04-01 14:07:23.140,20210401,128037.SZ
002931.SZ,16.59,2021-04-01 09:33:57.160,2021-04-01 10:52:17.860,20210401,128143.SZ
000065.SZ,11.45,2021-04-02 09:30:12.490,2021-04-02 09:59:12.510,20210402,127014.SZ
002542.SZ,3.6,2021-04-02 09:48:34.410,2021-04-02 09:48:45.160,20210402,128037.SZ
002002.SZ,3.85,2021-04-06 09:40:22.690,2021-04-06 09:41:20.870,20210406,128085.SZ
002174.SZ,13.29,2021-04-06 09:56:53.410,2021-04-06 10:01:03.000,20210406,128074.SZ
002542.SZ,3.96,2021-04-06 09:25:00.000,2021-04-06 11:29:27.270,20210406,128037.SZ
002946.SZ,17.99,2021-04-06 10:30:38.740,2021-04-06 10:31:54.930,20210406,128142.SZ
000761.SZ,3.74,2021-04-07 14:28:46.560,2021-04-07 14:28:54.700,20210407,127018.SZ
000932.SZ,8.62,2021-04-07 14:44:28.420,2021-04-07 15:00:00.000,20210407,127023.SZ
002503.SZ,2.26,2021-04-07 13:10:38.060,2021-04-07 15:00:00.000,20210407,128100.SZ
000552.SZ,3.22,2021-04-08 13:35:01.480,2021-04-08 13:38:32.110,20210408,127027.SZ
000761.SZ,4.11,2021-04-08 09:49:19.060,2021-04-08 10:06:16.330,20210408,127018.SZ
002806.SZ,9.65,2021-04-08 09:37:40.280,2021-04-08 10:44:27.870,20210408,128082.SZ
002002.SZ,4.29,2021-04-09 09:46:17.080,2021-04-09 10:31:32.990,20210409,128085.SZ
002174.SZ,15.27,2021-04-09 14:19:21.300,2021-04-09 15:00:00.000,20210409,128074.SZ
002806.SZ,10.62,2021-04-09 09:30:47.790,2021-04-09 10:38:40.640,20210409,128082.SZ
000761.SZ,4.26,2021-04-12 09:33:44.420,2021-04-12 09:34:51.230,20210412,127018.SZ
300437.SZ,9.47,2021-04-13 10:46:22.220,2021-04-13 11:29:15.020,20210413,123028.SZ
002631.SZ,6.38,2021-04-14 14:32:07.060,2021-04-14 14:33:37.960,20210414,128063.SZ
002806.SZ,10.3,2021-04-14 14:38:01.910,2021-04-14 15:00:00.000,20210414,128082.SZ
300437.SZ,11.36,2021-04-14 14:19:37.290,2021-04-14 15:00:00.000,20210414,123028.SZ
002382.SZ,20.26,2021-04-15 10:51:33.900,2021-04-15 10:52:30.800,20210415,128108.SZ
002446.SZ,6.2,2021-04-15 10:35:56.020,2021-04-15 14:10:07.560,20210415,128041.SZ
002738.SZ,25.18,2021-04-15 09:35:54.650,2021-04-15 11:12:15.910,20210415,128111.SZ
002036.SZ,10.68,2021-04-16 13:30:56.450,2021-04-16 13:34:31.990,20210416,128101.SZ
002284.SZ,6.22,2021-04-16 09:35:17.270,2021-04-16 10:11:52.720,20210416,128023.SZ
000700.SZ,5.64,2021-04-19 10:11:20.780,2021-04-19 10:21:44.110,20210419,127004.SZ
002036.SZ,11.5,2021-04-19 10:22:05.210,2021-04-19 10:22:34.040,20210419,128101.SZ
002284.SZ,6.84,2021-04-19 09:25:00.000,2021-04-19 11:21:03.280,20210419,128023.SZ
002460.SZ,104.7,2021-04-19 14:39:00.480,2021-04-19 15:00:00.000,20210419,128126.SZ
002475.SZ,36.61,2021-04-19 11:16:13.400,2021-04-19 11:17:06.050,20210419,128136.SZ
002738.SZ,28.47,2021-04-19 09:50:33.480,2021-04-19 11:21:56.870,20210419,128111.SZ
002284.SZ,7.52,2021-04-20 09:25:00.000,2021-04-20 11:16:09.750,20210420,128023.SZ
000411.SZ,14.86,2021-04-21 09:59:58.060,2021-04-21 10:03:14.110,20210421,127028.SZ
002284.SZ,8.27,2021-04-21 09:25:00.000,2021-04-21 10:35:27.830,20210421,128023.SZ
002287.SZ,27.04,2021-04-21 09:52:53.790,2021-04-21 09:52:57.050,20210421,128133.SZ
002728.SZ,12.5,2021-04-21 09:54:21.600,2021-04-21 11:29:45.460,20210421,128025.SZ
002284.SZ,9.1,2021-04-22 09:30:13.300,2021-04-22 09:30:26.340,20210422,128023.SZ
002728.SZ,13.75,2021-04-22 09:41:58.620,2021-04-22 11:01:06.830,20210422,128025.SZ
002806.SZ,10.69,2021-04-22 09:36:27.300,2021-04-22 11:29:51.580,20210422,128082.SZ
000411.SZ,15.98,2021-04-23 09:42:51.390,2021-04-23 09:44:17.590,20210423,127028.SZ
002701.SZ,5.74,2021-04-23 14:30:33.370,2021-04-23 14:32:57.550,20210423,128096.SZ
002728.SZ,15.13,2021-04-23 09:34:03.470,2021-04-23 09:35:44.550,20210423,128025.SZ
000928.SZ,9.0,2021-04-26 10:04:22.320,2021-04-26 11:29:56.850,20210426,127029.SZ
002370.SZ,4.38,2021-04-26 10:21:52.070,2021-04-26 15:00:00.000,20210426,128062.SZ
002472.SZ,11.8,2021-04-26 14:21:40.500,2021-04-26 14:23:25.450,20210426,128032.SZ
002562.SZ,5.47,2021-04-26 09:37:36.940,2021-04-26 09:38:20.560,20210426,128021.SZ
300416.SZ,21.42,2021-04-26 09:47:18.380,2021-04-26 09:49:03.360,20210426,123060.SZ
002083.SZ,4.66,2021-04-27 09:30:25.770,2021-04-27 09:30:33.120,20210427,128087.SZ
002758.SZ,11.54,2021-04-27 09:33:46.030,2021-04-27 09:33:59.860,20210427,128040.SZ
300473.SZ,20.82,2021-04-28 09:38:32.820,2021-04-28 10:54:54.550,20210428,123011.SZ
002174.SZ,14.75,2021-04-29 10:41:20.650,2021-04-29 10:45:36.780,20210429,128074.SZ
002658.SZ,9.43,2021-04-29 11:11:46.910,2021-04-29 13:03:36.390,20210429,128033.SZ
000928.SZ,10.62,2021-04-30 09:52:17.270,2021-04-30 09:57:01.210,20210430,127029.SZ
002806.SZ,11.23,2021-04-30 09:38:43.650,2021-04-30 10:56:48.190,20210430,128082.SZ
000761.SZ,4.46,2021-05-06 10:20:22.530,2021-05-06 10:20:36.560,20210506,127018.SZ
000928.SZ,11.5,2021-05-06 09:45:25.720,2021-05-06 15:00:00.000,20210506,127029.SZ
002551.SZ,6.49,2021-05-06 14:20:27.360,2021-05-06 14:27:22.740,20210506,128053.SZ
002658.SZ,9.78,2021-05-06 10:53:19.700,2021-05-06 10:54:26.860,20210506,128033.SZ
002806.SZ,11.66,2021-05-06 14:12:59.240,2021-05-06 15:00:00.000,20210506,128082.SZ
002840.SZ,11.36,2021-05-07 09:45:15.930,2021-05-07 09:54:58.430,20210507,128106.SZ
000688.SZ,10.66,2021-05-10 13:38:14.210,2021-05-10 15:00:00.000,20210510,127019.SZ
000761.SZ,5.22,2021-05-10 14:44:31.700,2021-05-10 15:00:00.000,20210510,127018.SZ
000928.SZ,12.96,2021-05-10 14:25:41.180,2021-05-10 15:00:00.000,20210510,127029.SZ
002408.SZ,11.24,2021-05-10 11:12:21.240,2021-05-10 13:16:41.010,20210510,128128.SZ
002527.SZ,6.64,2021-05-10 09:45:12.300,2021-05-10 13:57:42.930,20210510,128018.SZ
002738.SZ,34.64,2021-05-10 11:13:39.670,2021-05-10 11:19:36.390,20210510,128111.SZ
002284.SZ,7.25,2021-05-12 09:50:01.880,2021-05-12 13:58:14.960,20210512,128023.SZ
002842.SZ,11.21,2021-05-12 09:36:48.570,2021-05-12 14:05:07.770,20210512,128072.SZ
000301.SZ,16.51,2021-05-13 09:25:00.000,2021-05-13 09:41:32.390,20210513,127030.SZ
000700.SZ,5.81,2021-05-13 09:30:34.130,2021-05-13 15:00:00.000,20210513,127004.SZ
002022.SZ,19.05,2021-05-13 09:35:27.660,2021-05-13 09:38:22.440,20210513,128124.SZ
002907.SZ,12.94,2021-05-13 11:01:05.910,2021-05-13 13:30:42.320,20210513,128069.SZ
300767.SZ,132.32,2021-05-14 11:05:06.280,2021-05-14 11:22:07.790,20210514,123103.SZ
000301.SZ,18.15,2021-05-17 11:22:13.980,2021-05-17 11:24:59.540,20210517,127030.SZ
002472.SZ,12.56,2021-05-17 10:26:52.100,2021-05-17 10:29:34.870,20210517,128032.SZ
002631.SZ,6.56,2021-05-17 09:30:03.020,2021-05-17 10:14:22.150,20210517,128063.SZ
300490.SZ,11.16,2021-05-17 09:32:58.820,2021-05-17 09:33:58.190,20210517,123102.SZ
300554.SZ,17.74,2021-05-17 09:38:35.270,2021-05-17 09:47:51.270,20210517,123062.SZ
002701.SZ,6.02,2021-05-19 09:34:46.890,2021-05-19 09:35:14.240,20210519,128096.SZ
002728.SZ,16.2,2021-05-19 09:25:00.000,2021-05-19 14:50:21.020,20210519,128025.SZ
002174.SZ,17.44,2021-05-20 14:11:08.070,2021-05-20 14:56:59.940,20210520,128074.SZ
002455.SZ,7.85,2021-05-20 13:10:40.530,2021-05-20 14:00:03.960,20210520,128093.SZ
002541.SZ,54.24,2021-05-20 09:53:39.770,2021-05-20 09:55:06.580,20210520,128134.SZ
002615.SZ,5.12,2021-05-20 13:27:44.080,2021-05-20 15:00:00.000,20210520,128073.SZ
002728.SZ,17.82,2021-05-20 09:25:00.000,2021-05-20 13:09:18.110,20210520,128025.SZ
002455.SZ,8.0,2021-05-21 10:42:23.370,2021-05-21 10:42:28.840,20210521,128093.SZ
002738.SZ,36.11,2021-05-21 11:19:02.170,2021-05-21 11:29:55.620,20210521,128111.SZ
002036.SZ,12.58,2021-05-24 10:21:52.860,2021-05-24 10:25:47.370,20210524,128101.SZ
002717.SZ,3.36,2021-05-24 10:11:42.900,2021-05-24 10:12:57.130,20210524,128044.SZ
300729.SZ,36.6,2021-05-24 09:52:58.940,2021-05-24 10:30:52.870,20210524,123072.SZ
002717.SZ,3.7,2021-05-25 09:32:49.750,2021-05-25 11:29:34.270,20210525,128044.SZ
002931.SZ,16.9,2021-05-25 14:38:11.470,2021-05-25 14:38:12.010,20210525,128143.SZ
002002.SZ,4.32,2021-05-26 10:41:40.220,2021-05-26 10:45:44.530,20210526,128085.SZ
002279.SZ,5.21,2021-05-26 13:00:00.000,2021-05-26 15:00:00.000,20210526,128015.SZ
002370.SZ,4.38,2021-05-26 13:45:52.540,2021-05-26 13:46:13.640,20210526,128062.SZ
002728.SZ,17.75,2021-05-26 10:13:26.600,2021-05-26 11:07:25.520,20210526,128025.SZ
002838.SZ,19.72,2021-05-26 13:21:32.200,2021-05-26 15:00:00.000,20210526,128117.SZ
002174.SZ,18.81,2021-05-27 14:14:31.320,2021-05-27 14:15:18.200,20210527,128074.SZ
002614.SZ,17.71,2021-05-27 14:49:59.580,2021-05-27 15:00:00.000,20210527,128097.SZ
002658.SZ,11.87,2021-05-27 09:50:10.240,2021-05-27 11:29:54.260,20210527,128033.SZ
300655.SZ,24.82,2021-05-27 14:53:57.930,2021-05-27 15:00:00.000,20210527,123031.SZ
002284.SZ,7.61,2021-05-28 09:57:24.340,2021-05-28 10:04:47.550,20210528,128023.SZ
002812.SZ,164.86,2021-05-28 09:49:13.910,2021-05-28 09:55:44.720,20210528,128095.SZ
300229.SZ,10.03,2021-05-28 09:46:59.230,2021-05-28 09:48:50.720,20210528,123105.SZ
002436.SZ,10.69,2021-05-31 09:57:44.990,2021-05-31 11:16:57.740,20210531,128122.SZ
002527.SZ,7.56,2021-05-31 09:59:01.330,2021-05-31 13:37:11.550,20210531,128018.SZ
002931.SZ,18.06,2021-05-31 14:10:42.570,2021-05-31 15:00:00.000,20210531,128143.SZ
300631.SZ,26.38,2021-06-01 09:46:55.140,2021-06-01 10:24:59.410,20210601,123047.SZ
002616.SZ,6.91,2021-06-02 09:30:44.400,2021-06-02 09:33:47.350,20210602,128105.SZ
002717.SZ,3.84,2021-06-02 09:36:43.830,2021-06-02 09:36:54.610,20210602,128044.SZ
002931.SZ,20.13,2021-06-02 09:31:06.660,2021-06-02 10:38:26.880,20210602,128143.SZ
002174.SZ,16.58,2021-06-03 09:36:42.170,2021-06-03 15:00:00.000,20210603,128074.SZ
002616.SZ,7.6,2021-06-03 09:25:00.000,2021-06-03 11:03:49.750,20210603,128105.SZ
002616.SZ,8.36,2021-06-04 09:33:44.780,2021-06-04 09:40:32.290,20210604,128105.SZ
002738.SZ,43.54,2021-06-04 13:28:08.480,2021-06-04 13:31:22.120,20210604,128111.SZ
002472.SZ,13.65,2021-06-07 14:41:42.460,2021-06-07 14:44:09.960,20210607,128032.SZ
000887.SZ,11.88,2021-06-08 09:49:10.490,2021-06-08 11:29:40.770,20210608,127011.SZ
300608.SZ,12.71,2021-06-09 10:53:10.340,2021-06-09 11:29:50.270,20210609,123054.SZ
002279.SZ,5.62,2021-06-10 09:30:11.060,2021-06-10 09:31:59.640,20210610,128015.SZ
300608.SZ,15.25,2021-06-10 09:33:27.090,2021-06-10 11:16:22.070,20210610,123054.SZ
000665.SZ,4.52,2021-06-11 14:24:20.030,2021-06-11 15:00:00.000,20210611,127007.SZ
002279.SZ,6.18,2021-06-11 13:04:52.860,2021-06-11 13:06:46.460,20210611,128015.SZ
002758.SZ,10.48,2021-06-11 09:43:09.710,2021-06-11 11:21:32.190,20210611,128040.SZ
300608.SZ,18.3,2021-06-11 09:25:00.000,2021-06-11 09:37:30.340,20210611,123054.SZ
000665.SZ,4.97,2021-06-15 09:25:00.000,2021-06-15 09:30:14.670,20210615,127007.SZ
002284.SZ,8.67,2021-06-15 13:34:06.340,2021-06-15 15:00:00.000,20210615,128023.SZ
002717.SZ,3.5,2021-06-15 09:41:33.980,2021-06-15 09:41:54.250,20210615,128044.SZ
002929.SZ,26.82,2021-06-15 14:24:57.920,2021-06-15 15:00:00.000,20210615,128140.SZ
002325.SZ,2.65,2021-06-17 10:46:44.470,2021-06-17 10:47:49.240,20210617,128013.SZ
002174.SZ,17.81,2021-06-18 13:10:17.760,2021-06-18 13:12:43.470,20210618,128074.SZ
002284.SZ,9.23,2021-06-18 14:12:06.040,2021-06-18 14:16:32.430,20210618,128023.SZ
002446.SZ,6.89,2021-06-18 10:34:23.640,2021-06-18 10:35:39.750,20210618,128041.SZ
002542.SZ,3.2,2021-06-18 09:30:08.880,2021-06-18 11:28:43.640,20210618,128037.SZ
002614.SZ,20.54,2021-06-18 10:32:09.610,2021-06-18 10:33:55.690,20210618,128097.SZ
002861.SZ,17.55,2021-06-18 09:36:47.170,2021-06-18 10:39:13.210,20210618,128118.SZ
300619.SZ,25.36,2021-06-18 10:39:12.640,2021-06-18 13:04:41.520,20210618,123042.SZ
002370.SZ,4.69,2021-06-21 09:41:25.140,2021-06-21 09:42:09.600,20210621,128062.SZ
002772.SZ,9.64,2021-06-21 09:25:00.000,2021-06-21 10:56:10.740,20210621,128026.SZ
002907.SZ,14.28,2021-06-21 09:31:53.420,2021-06-21 13:54:02.740,20210621,128069.SZ
000070.SZ,8.97,2021-06-22 11:04:38.730,2021-06-22 15:00:00.000,20210622,127021.SZ
000902.SZ,16.03,2021-06-22 10:40:39.770,2021-06-22 15:00:00.000,20210622,127031.SZ
002614.SZ,22.53,2021-06-22 10:46:01.340,2021-06-22 13:00:49.110,20210622,128097.SZ
002772.SZ,10.6,2021-06-22 09:25:00.000,2021-06-22 10:34:37.190,20210622,128026.SZ
300021.SZ,5.86,2021-06-22 10:54:20.970,2021-06-22 11:08:18.840,20210622,123063.SZ
300057.SZ,6.41,2021-06-22 09:37:05.600,2021-06-22 13:30:50.750,20210622,123012.SZ
300057.SZ,6.41,2021-06-22 09:37:05.600,2021-06-22 13:30:50.750,20210622,123085.SZ
000301.SZ,17.5,2021-06-23 09:30:00.100,2021-06-23 15:00:00.000,20210623,127030.SZ
002541.SZ,61.47,2021-06-23 11:29:39.480,2021-06-23 11:29:59.970,20210623,128134.SZ
002772.SZ,11.66,2021-06-23 09:25:00.000,2021-06-23 10:47:14.190,20210623,128026.SZ
002812.SZ,209.53,2021-06-23 09:30:48.160,2021-06-23 09:40:23.380,20210623,128095.SZ
002846.SZ,8.57,2021-06-23 10:05:06.470,2021-06-23 13:16:33.570,20210623,128079.SZ
300487.SZ,78.25,2021-06-23 09:50:06.170,2021-06-23 09:51:27.240,20210623,123027.SZ
300490.SZ,13.9,2021-06-23 09:38:53.580,2021-06-23 09:39:31.320,20210623,123102.SZ
300505.SZ,21.34,2021-06-23 10:50:11.960,2021-06-23 11:29:36.510,20210623,123069.SZ
000301.SZ,19.25,2021-06-24 09:25:00.000,2021-06-24 11:29:51.220,20210624,127030.SZ
002772.SZ,12.83,2021-06-24 09:25:00.000,2021-06-24 10:54:23.240,20210624,128026.SZ
300490.SZ,16.68,2021-06-24 14:41:47.950,2021-06-24 15:00:00.000,20210624,123102.SZ
000065.SZ,8.42,2021-06-25 14:23:05.110,2021-06-25 15:00:00.000,20210625,127014.SZ
002258.SZ,25.74,2021-06-25 09:48:19.100,2021-06-25 15:00:00.000,20210625,128046.SZ
002472.SZ,14.38,2021-06-25 14:31:49.940,2021-06-25 14:33:46.710,20210625,128032.SZ
